  1000  19
   100.0
     10.0   -7.7739  
     30.0   -7.2268  
     50.0   -6.8186  
     70.0   -6.5933  
     90.0   -6.4574  
    110.0   -6.3661  
    130.0   -6.3088  
    150.0   -6.2730  
    170.0   -6.2521  
    190.0   -6.2425  
    210.0   -6.2407  
    230.0   -6.2428  
    250.0   -6.2462  
    270.0   -6.2466  
    290.0   -6.2384  
    310.0   -6.2183  
    330.0   -6.1897  
    350.0   -6.1634  
    370.0   -6.1575  
    390.0   -6.1797  
    410.0   -6.2237  
    430.0   -6.2769  
    450.0   -6.3280  
    470.0   -6.3678  
    490.0   -6.3858  
    510.0   -6.3695  
    530.0   -6.3114  
    550.0   -6.2292  
    570.0   -6.1436  
    590.0   -6.0817  
    610.0   -6.0712  
    630.0   -6.1145  
    650.0   -6.1890  
    670.0   -6.2739  
    690.0   -6.3614  
    710.0   -6.4467  
    730.0   -6.5260  
    750.0   -6.5968  
    770.0   -6.6575  
    790.0   -6.7107  
    810.0   -6.7601  
    830.0   -6.8093  
    850.0   -6.8623  
    870.0   -6.9216  
    890.0   -6.9843  
    910.0   -7.0465  
    930.0   -7.1065  
    950.0   -7.1653  
    970.0   -7.2239  
    990.0   -7.2815  
   1010.0   -7.3371  
   1030.0   -7.3907  
   1050.0   -7.4427  
   1070.0   -7.4937  
   1090.0   -7.5430  
   1110.0   -7.5898  
   1130.0   -7.6342  
   1150.0   -7.6769  
   1170.0   -7.7187  
   1190.0   -7.7598  
   1210.0   -7.8005  
   1230.0   -7.8411  
   1250.0   -7.8818  
   1270.0   -7.9231  
   1290.0   -7.9650  
   1310.0   -8.0074  
   1330.0   -8.0501  
   1350.0   -8.0933  
   1370.0   -8.1367  
   1390.0   -8.1805  
   1410.0   -8.2243  
   1430.0   -8.2682  
   1450.0   -8.3119  
   1470.0   -8.3555  
   1490.0   -8.3989  
   1510.0   -8.4420  
   1530.0   -8.4850  
   1550.0   -8.5280  
   1570.0   -8.5711  
   1590.0   -8.6143  
   1610.0   -8.6576  
   1630.0   -8.7009  
   1650.0   -8.7442  
   1670.0   -8.7875  
   1690.0   -8.8308  
   1710.0   -8.8745  
   1730.0   -8.9184  
   1750.0   -8.9623  
   1770.0   -9.0060  
   1790.0   -9.0496  
   1810.0   -9.0933  
   1830.0   -9.1371  
   1850.0   -9.1809  
   1870.0   -9.2245  
   1890.0   -9.2681  
   1910.0   -9.3118  
   1930.0   -9.3557  
   1950.0   -9.3996  
   1970.0   -9.4434  
   1990.0   -9.4872  
   2010.0   -9.5311  
   2030.0   -9.5750  
   2050.0   -9.6190  
   2070.0   -9.6631  
   2090.0   -9.7070  
   2110.0   -9.7510  
   2130.0   -9.7949  
   2150.0   -9.8387  
   2170.0   -9.8825  
   2190.0   -9.9262  
   2210.0   -9.9699  
   2230.0  -10.0135  
   2250.0  -10.0571  
   2270.0  -10.1005  
   2290.0  -10.1437  
   2310.0  -10.1868  
   2330.0  -10.2297  
   2350.0  -10.2723  
   2370.0  -10.3146  
   2390.0  -10.3565  
   2410.0  -10.3981  
   2430.0  -10.4394  
   2450.0  -10.4802  
   2470.0  -10.5207  
   2490.0  -10.5609  
   2510.0  -10.6008  
   2530.0  -10.6403  
   2550.0  -10.6794  
   2570.0  -10.7178  
   2590.0  -10.7556  
   2610.0  -10.7927  
   2630.0  -10.8290  
   2650.0  -10.8651  
   2670.0  -10.9011  
   2690.0  -10.9374  
   2710.0  -10.9745  
   2730.0  -11.0122  
   2750.0  -11.0503  
   2770.0  -11.0886  
   2790.0  -11.1269  
   2810.0  -11.1647  
   2830.0  -11.2022  
   2850.0  -11.2392  
   2870.0  -11.2760  
   2890.0  -11.3126  
   2910.0  -11.3491  
   2930.0  -11.3862  
   2950.0  -11.4251  
   2970.0  -11.4672  
   2990.0  -11.5136  
   3010.0  -11.5656  
   3030.0  -11.6248  
   3050.0  -11.6929  
   3070.0  -11.7716  
   3090.0  -11.8628  
   3110.0  -11.9678  
   3130.0  -12.0819  
   3150.0  -12.1939  
   3170.0  -12.2924  
   3190.0  -12.3660  
   3210.0  -12.4036  
   3230.0  -12.4019  
   3250.0  -12.3651  
   3270.0  -12.2979  
   3290.0  -12.2050  
   3310.0  -12.0910  
   3330.0  -11.9587  
   3350.0  -11.8092  
   3370.0  -11.6433  
   3390.0  -11.4621  
   3410.0  -11.2666  
   3430.0  -11.0612  
   3450.0  -10.8537  
   3470.0  -10.6520  
   3490.0  -10.4637  
   3510.0  -10.2966  
   3530.0  -10.1529  
   3550.0  -10.0294  
   3570.0   -9.9226  
   3590.0   -9.8292  
   3610.0   -9.7457  
   3630.0   -9.6665  
   3650.0   -9.5844  
   3670.0   -9.4919  
   3690.0   -9.3816  
   3710.0   -9.2463  
   3730.0   -9.0874  
   3750.0   -8.9149  
   3770.0   -8.7391  
   3790.0   -8.5700  
   3810.0   -8.4178  
   3830.0   -8.2834  
   3850.0   -8.1594  
   3870.0   -8.0379  
   3890.0   -7.9111  
   3910.0   -7.7712  
   3930.0   -7.6161  
   3950.0   -7.4493  
   3970.0   -7.2743  
   3990.0   -7.0948  
   4010.0   -6.9144  
   4030.0   -6.7369  
   4050.0   -6.5658  
   4070.0   -6.4049  
   4090.0   -6.2580  
   4110.0   -6.1287  
   4130.0   -6.0194  
   4150.0   -5.9315  
   4170.0   -5.8661  
   4190.0   -5.8245  
   4210.0   -5.8077  
   4230.0   -5.8140  
   4250.0   -5.8388  
   4270.0   -5.8774  
   4290.0   -5.9250  
   4310.0   -5.9770  
   4330.0   -6.0297  
   4350.0   -6.0803  
   4370.0   -6.1263  
   4390.0   -6.1649  
   4410.0   -6.1936  
   4430.0   -6.2138  
   4450.0   -6.2306  
   4470.0   -6.2492  
   4490.0   -6.2748  
   4510.0   -6.3125  
   4530.0   -6.3609  
   4550.0   -6.4123  
   4570.0   -6.4586  
   4590.0   -6.4918  
   4610.0   -6.5043  
   4630.0   -6.4963  
   4650.0   -6.4757  
   4670.0   -6.4508  
   4690.0   -6.4300  
   4710.0   -6.4215  
   4730.0   -6.4284  
   4750.0   -6.4493  
   4770.0   -6.4822  
   4790.0   -6.5254  
   4810.0   -6.5772  
   4830.0   -6.6353  
   4850.0   -6.6971  
   4870.0   -6.7601  
