T		P		C		CH4		CO		CO2		H		H2		H2O		He		N		N2		NH3		O		O2		O3		

1.000000e+08

9.000000e+02	1.000000e+08	7.695063e-43	4.884782e-04	6.424975e-13	1.341966e-15	3.281034e-12	8.368418e-01	6.756137e-04	1.616739e-01	2.242657e-30	2.042272e-08	1.343287e-04	1.332580e-29	6.343581e-33	2.090644e-59	
8.000000e+02	1.000000e+08	1.026252e-48	4.884704e-04	1.484896e-14	5.402338e-17	7.946764e-14	8.368429e-01	6.751278e-04	1.616734e-01	3.061263e-34	3.166854e-09	1.343618e-04	3.069135e-33	1.574659e-36	7.422994e-66	
7.000000e+02	1.000000e+08	2.904863e-56	4.884603e-04	1.199058e-16	8.945058e-19	6.710689e-16	8.368440e-01	6.750836e-04	1.616724e-01	3.332678e-39	2.921149e-10	1.343670e-04	6.561524e-38	3.721739e-41	3.900045e-74	
6.000000e+02	1.000000e+08	2.570494e-66	4.884719e-04	2.034884e-19	3.966178e-21	1.170898e-18	8.368430e-01	6.750853e-04	1.616734e-01	8.255185e-46	1.253573e-11	1.343687e-04	3.993100e-44	2.604169e-47	3.724261e-85	
5.000000e+02	1.000000e+08	2.286605e-80	4.884670e-04	2.960891e-23	2.214386e-24	1.651661e-22	8.368446e-01	6.750815e-04	1.616718e-01	4.911423e-55	1.627923e-13	1.343666e-04	8.305727e-53	6.660237e-56	1.840597e-90	
4.000000e+02	1.000000e+08	1.840620e-90	4.884524e-04	6.464171e-29	3.604732e-29	2.911188e-28	8.368426e-01	6.750928e-04	1.616739e-01	8.028395e-69	2.804038e-16	1.342635e-04	8.685434e-66	9.737939e-69	1.840620e-90	
3.000000e+02	1.000000e+08	1.840324e-90	4.882806e-04	4.323870e-38	6.612954e-37	8.504095e-38	8.368691e-01	6.748693e-04	1.616479e-01	1.840324e-90	1.071534e-20	1.342483e-04	2.595903e-87	5.444277e-90	1.840324e-90	
2.000000e+02	1.000000e+08	1.840580e-90	4.884447e-04	1.912732e-55	1.851022e-51	1.148120e-56	8.368473e-01	6.736509e-04	1.616704e-01	1.840580e-90	8.357528e-29	1.342600e-04	1.840580e-90	1.840580e-90	1.840580e-90	
1.000000e+02	1.000000e+08	1.840629e-90	4.884908e-04	1.840629e-90	9.718459e-88	1.840629e-90	8.368429e-01	6.736642e-04	1.616753e-01	1.840629e-90	3.254785e-47	1.342683e-04	1.840629e-90	1.840629e-90	1.840629e-90	

1.000000e+07

3.000000e+03	1.000000e+07	4.466682e-10	3.693399e-06	4.775847e-04	3.738413e-08	1.433741e-02	8.239824e-01	4.241734e-04	1.603034e-01	1.109326e-08	6.377701e-05	4.255310e-06	2.638245e-08	5.432928e-12	1.211572e-22	
2.900000e+03	1.000000e+07	1.989034e-10	5.033886e-06	4.772143e-04	3.850431e-08	1.046380e-02	8.275396e-01	4.262831e-04	1.606167e-01	5.696087e-09	6.377807e-05	4.593052e-06	1.305715e-08	2.704489e-12	3.477153e-23	
2.800000e+03	1.000000e+07	8.332766e-11	6.979700e-06	4.760301e-04	3.979827e-08	7.465167e-03	8.302920e-01	4.288137e-04	1.608596e-01	2.788696e-09	6.372131e-05	4.975810e-06	6.160211e-09	1.286417e-12	9.188572e-24	
2.700000e+03	1.000000e+07	3.259099e-11	9.861104e-06	4.737426e-04	4.129815e-08	5.193932e-03	8.323748e-01	4.321284e-04	1.610441e-01	1.294986e-09	6.360881e-05	5.415216e-06	2.757048e-09	5.822558e-13	2.218336e-24	
